rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus
670.5,,directmemory_phase,96693,../static/images/US_Cities_List/mm_leesburg.png,,,,,51,,,1,0.6,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_gatlinburg.png,1,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,97698,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835.1999998092651,,intro_1,99535,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483.1999998092651,,intro_2,101019,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.7999997138977,,intro_3,102286,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081.1999998092651,,intro_4,103369,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014.4000000953674,,intro_5,104386,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.7999997138977,,intro_6,104885,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.69999980926514,,intro_7,105369,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.5,,intro_8,105969,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,intro_9,106451,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565.3000001907349,,intro_10,107018,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882.5,,intro_11,107902,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910.3000001907349,,shortestpath_phase,108834,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,49,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/nat_gatlinburg.png,1,1,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,109838,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,shortestpath_phase,110564,../static/images/US_Cities_List/mm_huntsville.png,,,,,50,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/mm_cornwall.png,0,0.5,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,111568,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635.2000002861023,,shortestpath_phase,112229,../static/images/US_Cities_List/mm_cornwall.png,,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_hotsprings.png,0,0.3333333333333333,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,113234,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519.7999997138977,,shortestpath_phase,113777,../static/images/US_Cities_List/mm_leesburg.png,,,,,50,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_westpalmbeach.png,1,0.5,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,114782,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692.1999998092651,,shortestpath_phase,115498,../static/images/US_Cities_List/nat_peoria.png,,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_hotsprings.png,1,0.6,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,116502,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798.5,,intro_1,118302,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815.5,,intro_2,119119,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797.6999998092651,,intro_3,119919,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.4000000953674,,intro_4,120652,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832.7999997138977,,intro_5,121486,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398.3000001907349,,intro_6,122887,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,131568,GDP-0,,,,,,,,,,,,,,,,,,Three Edge Diff,,Gatlinburg,New Hope,,undefinedimgLdrag11:[x1:74 x2:306 y1:210 y2:169.5078125]drag11drag10:[x1:306 x2:694 y1:169.5078125 y2:144.5078125]drag10imgR:[x1:694 x2:1074 y1:144.5078125 y2:210],,,,,,,,,,,,,
,,Goal Directed Planning,143519,GDP-1,,,,,,,,,,,,,,,,,,Three Edge Diff,,Gatlinburg,Racine,,undefineddrag10imgR:[x1:725 x2:1074 y1:160 y2:210]imgLdrag04:[x1:74 x2:469 y1:210 y2:167.5078125]drag04drag10:[x1:469 x2:725 y1:167.5078125 y2:160],,,,,,,,,,,,,
,,Goal Directed Planning,151019,GDP-2,,,,,,,,,,,,,,,,,,Three Edge Diff,,Boulder,Shreveport,,undefinedimgLdrag03:[x1:74 x2:504 y1:210 y2:137.5078125]drag03drag10:[x1:504 x2:848 y1:137.5078125 y2:194.5078125]drag10imgR:[x1:848 x2:1074 y1:194.5078125 y2:210],,,,,,,,,,,,,
3266.5,,semanticinstructions,154287,instruct-semantic,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Semantic_US_Map,173004,,,,,,,,,,,,,,,,,,,,,,,,,semantic01:x=358.00,y=299.70; semantic02:x=648.00,y=68.70; semantic03:x=257.00,y=67.70; semantic04:x=225.00,y=388.70; semantic05:x=552.00,y=172.70; semantic06:x=894.00,y=464.70; semantic07:x=431.00,y=120.70; semantic08:x=976.00,y=220.70; semantic09:x=822.00,y=247.70; semantic10:x=518.00,y=269.70; semantic11:x=602.00,y=488.70; semantic13:x=238.00,y=490.70,Cornwall,,,,,,,,,,,
,,survey,209822,survey-questions,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,califronia,virginia,connection,none,high,fe,efsf,beepbeep,boop,efw,
1426.0999999046326,,thank_you,211257,<p> Congratulations, you are all done!</p><p>The secret code to enter at the beginning screen is: AJFHBG897</p><p> Please make sure to submit the HIT and email uciccnl@gmail.com if you had any issues! </p>,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
