rt,responses,trial_type,time_elapsed,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus
null,,rt_plussign_withcolor,894521,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406.2999999998137,,rt_thecrossant_black,895973,,black_plus_sign,,,,,50,,,1,0.9382716049382716,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,896077,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),899090,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),899887,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,900391,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256.2999999998137,,rt_thecrossant_black,901602,,black_plus_sign,,,,,50,,,1,0.9390243902439024,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,901706,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),904719,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),905180,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,905684,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033.6000000000931,,rt_thecrossant_black,907229,,black_plus_sign,,,,,49,,,1,0.9397590361445783,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,907333,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),910346,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),911352,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,911855,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703.5,,rt_thecrossant_black,912856,,black_plus_sign,,,,,50,,,1,0.9404761904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,912960,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),915973,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),916470,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,916974,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412.7000000001863,,rt_thecrossant_black,918485,,black_plus_sign,,,,,50,,,1,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,918589,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),921602,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),922547,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,923050,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359.8000000002794,,rt_thecrossant_black,924114,,black_plus_sign,,,,,49,,,1,0.9418604651162791,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,924219,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),927233,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),927901,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,928405,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.4000000003725,,rt_thecrossant_black,929743,,black_plus_sign,,,,,50,,,1,0.9425287356321839,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,929847,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),932862,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),933306,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,933809,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183.1999999997206,,rt_thecrossant_black,935372,,black_plus_sign,,,,,50,,,1,0.9431818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,935476,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),938489,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),938965,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,939468,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.2000000001863,,rt_thecrossant_black,941000,,black_plus_sign,,,,,49,,,1,0.9438202247191011,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,941104,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),944118,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),944807,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,945311,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334.6000000000931,,rt_thecrossant_black,946630,,black_plus_sign,,,,,50,,,1,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,946734,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),949746,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),950755,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,951258,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001.7999999998137,,rt_thecrossant_black,952257,,black_plus_sign,,,,,49,,,1,0.945054945054945,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,952361,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),955373,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),955971,,blue,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,956474,,blue,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327.8000000002794,,rt_thecrossant_black,957884,,black_plus_sign,,,,,49,,,1,0.9456521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,957988,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),961002,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),962050,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,962553,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030.8999999999069,,rt_thecrossant_black,963512,,black_plus_sign,,,,,49,,,1,0.946236559139785,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,963617,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),966632,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),967081,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,967583,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340.1000000000931,,rt_thecrossant_black,969142,,black_plus_sign,,,,,50,,,1,0.9468085106382979,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,969246,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),972259,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),972955,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,973459,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662.1000000000931,,rt_thecrossant_black,974772,,black_plus_sign,,,,,50,,,1,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,974876,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),977890,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),978860,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,979363,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120.3999999999069,,rt_thecrossant_black,980401,,black_plus_sign,,,,,49,,,1,0.9479166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,980505,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),983522,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),984239,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,984743,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.2999999998137,,rt_thecrossant_black,986034,,black_plus_sign,,,,,50,,,1,0.9484536082474226,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,986138,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),989153,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),989780,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,990282,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278.7999999998137,,rt_thecrossant_black,991663,,black_plus_sign,,,,,49,,,1,0.9489795918367347,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,991767,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),994782,,black_plus_sign,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),995366,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,995870,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/gong.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944.2000000001863,,rt_thecrossant_black,997295,,black_plus_sign,,,,,49,,,1,0.9494949494949495,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,997399,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1000415,,black_plus_sign,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1000879,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1001382,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.3000000002794,,rt_thecrossant_black,1002925,,black_plus_sign,,,,,50,,,1,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1003029,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1006043,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1007112,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1007616,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,rt_thecrossant_black,1008555,,black_plus_sign,,,,,49,,,1,0.9504950495049505,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1008660,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1011672,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1012611,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1013115,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439.1999999997206,,rt_thecrossant_black,1014183,,black_plus_sign,,,,,50,,,1,0.9509803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1014287,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1017307,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1018151,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1018655,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414.8999999999069,,rt_thecrossant_black,1019819,,black_plus_sign,,,,,49,,,1,0.9514563106796117,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1019924,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1022938,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1023800,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1024303,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204.2000000001863,,rt_thecrossant_black,1025449,,black_plus_sign,,,,,50,,,1,0.9519230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1025554,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1028568,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1029217,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1029720,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552.2999999998137,,rt_thecrossant_black,1031079,,black_plus_sign,,,,,50,,,1,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1031183,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1034198,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1035229,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1035732,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954.4000000003725,,rt_thecrossant_black,1036709,,black_plus_sign,,,,,50,,,1,0.9528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1036813,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1039835,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1040766,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1041270,,blue,,,,,null,US_Cities_List/barrel.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498.3000000002794,,rt_thecrossant_black,1042346,,black_plus_sign,,,,,49,,,1,0.9532710280373832,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1042449,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1045465,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1046377,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1046880,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193.1000000000931,,rt_thecrossant_black,1047976,,black_plus_sign,,,,,49,,,1,0.9537037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1048080,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1051092,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1052183,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1052686,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244.5,,rt_thecrossant_black,1053604,,black_plus_sign,,,,,49,,,1,0.9541284403669725,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1053709,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1056726,,black_plus_sign,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1057182,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1057686,,green,,,,,null,US_Cities_List/teeth.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876.2000000001863,,rt_thecrossant_black,1059238,,black_plus_sign,,,,,50,,,1,0.9545454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1059342,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1062358,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1062800,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1063303,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722.3000000002794,,rt_thecrossant_black,1064870,,black_plus_sign,,,,,50,,,1,0.954954954954955,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1064974,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1067990,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1069057,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1069561,,blue,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,rt_thecrossant_black,1070501,,black_plus_sign,,,,,49,,,1,0.9553571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1070605,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1073619,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1074402,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1074906,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346.2999999998137,,rt_thecrossant_black,1076131,,black_plus_sign,,,,,50,,,1,0.9557522123893806,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1076236,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1079250,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1080103,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1080608,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073.6000000000931,,rt_thecrossant_black,1081762,,black_plus_sign,,,,,50,,,1,0.956140350877193,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1081866,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1084886,,black_plus_sign,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1085744,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1086248,,green,,,,,null,US_Cities_List/gong.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122.2000000001863,,rt_thecrossant_black,1087397,,black_plus_sign,,,,,50,,,1,0.9565217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1087501,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1090519,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1090949,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1091453,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.0999999996275,,rt_thecrossant_black,1093032,,black_plus_sign,,,,,49,,,1,0.9568965517241379,,,,,,,,,,,,,,,,,,,,,,,,,,,
